Normals_0,Normals_1,Normals_2,Points_0,Points_1,Points_2
-0.0759823,-0.995006,-0.0647258,0.556276,-19.4985,14.671
0.147089,-0.984671,-0.0937473,-6.56724,-14.4012,11.1087
0.12823,-0.973914,-0.187213,-10.5302,-14.8908,13.6923
0.0132264,-0.954891,-0.296663,-11.6149,-14.8459,13.3072
-0.332407,-0.515897,-0.789529,-15.8425,-10.9899,9.74452
-0.274413,-0.45988,-0.844516,-14.9235,-10.635,9.19702
0.0623669,-0.99653,-0.0551132,-6.61105,-14.915,16.3542
-0.178158,-0.758502,-0.626845,-14.0067,-13.3475,11.2309
-0.510053,-0.137389,-0.8491,-17.7714,-5.89544,8.44172
-0.409105,-0.245067,-0.878963,-17.0744,-6.72521,8.26412
-0.360183,-0.0112396,-0.932814,-16.5528,-4.66664,7.81462
-0.335822,-0.604219,-0.722595,-16.2366,-11.7192,10.466
-0.29955,-0.432957,-0.850187,-15.5603,-9.96391,9.05282
-0.266026,-0.390221,-0.881452,-15.1001,-8.9996,8.46992
-0.306505,-0.058615,-0.950063,-13.9549,-5.19741,6.93262
-0.428516,0.0159156,-0.903394,-17.3837,-4.00939,8.16262
-0.336113,0.0523109,-0.940368,-16.4934,-3.63406,7.81832
-0.381161,-0.110077,-0.917932,-16.7764,-5.79826,7.96152
-0.42905,-0.0414786,-0.902328,-17.3319,-5.05206,8.14692
-0.324234,-0.228871,-0.917873,-16.1148,-6.53505,7.83232
-0.592872,0.339152,-0.730397,-18.3772,-0.79065,9.56792
-0.574445,0.395574,-0.716613,-18.7752,-0.0362937,10.2802
-0.551539,0.446904,-0.704331,-18.0135,0.223768,9.83472
-0.458925,0.547655,-0.699616,-17.8174,2.21758,11.1398
-0.471735,0.5281,-0.7061,-17.646,1.5038,10.5202
-0.792249,0.535593,-0.292371,-21.332,1.48624,14.9461
-0.749912,0.57113,-0.333831,-20.6117,2.36548,14.6796
-0.461589,0.647244,-0.606639,-17.0409,3.98012,12.1602
-0.454959,0.582377,-0.673684,-17.2932,3.04301,11.4864
-0.437646,0.600334,-0.669377,-16.5331,3.6532,11.5014
-0.55534,-0.019067,-0.831405,-18.1276,-4.60595,8.56352
-0.657322,0.131082,-0.742122,-18.7366,-2.96493,9.17832
0.0301678,0.861497,-0.506865,-11.4538,5.24428,12.1183
0.0379058,0.83915,-0.542577,-12.4968,5.22142,11.9847
-0.0908274,0.940388,-0.32775,-8.11081,6.6824,15.4544
-0.133493,0.917304,-0.375144,-7.60062,6.34732,14.5036
-0.580729,0.749173,-0.318582,-18.7247,4.4,14.9191
-0.46614,0.852344,-0.237115,-17.8927,5.00291,14.9938
-0.395737,0.680483,-0.616713,-15.9639,4.41994,11.8579
-0.111707,0.884094,-0.453762,-10.7028,4.90278,11.5228
-0.185134,0.947212,-0.261752,-13.3311,6.39964,14.543
-0.112323,0.975567,-0.18882,-12.6755,6.69103,15.4306
-0.566645,0.761758,-0.314067,-6.42669,5.92941,12.5316
-0.781238,0.530333,-0.329262,-5.93585,6.05487,11.5876
-0.222882,0.939225,-0.261114,-7.64,7.05426,16.3889
0.109799,0.992358,-0.0563021,0.826054,12.3994,12.7066
0.105345,0.992612,-0.0602043,1.78268,12.2891,12.4744
-0.267934,0.718195,0.64219,-1.6015,11.383,18.0058
0.114665,0.991266,-0.0651467,0.846749,12.5366,14.5822
-0.196988,0.969065,0.148686,-1.21058,12.5007,15.4492
0.207058,0.9706,-0.122732,5.61296,11.0108,10.4341
-0.907898,0.306457,-0.286017,-4.78675,8.10211,10.093
0.213323,0.969284,-0.122396,4.61756,11.2038,10.2036
0.564177,0.820061,0.0959402,14.3136,7.38894,15.5673
0.598897,0.797374,0.0742758,14.7988,7.10918,14.7216
0.656255,0.754539,1.5735e-07,15.9902,6.33589,13.4402
0.718911,0.691882,-0.0668321,16.1922,6.06301,12.3748
0.843923,0.444232,0.300752,19.5003,1.27252,19.1236
0.799893,0.527328,0.286526,18.9144,1.81015,19.8357
0.85173,0.441995,0.28142,19.3233,0.98418,20.1663
0.455777,0.889007,0.0439749,11.9072,8.9031,14.4268
0.896539,0.351961,0.268963,19.8714,0.372586,19.2996
0.104181,0.0245785,0.994255,21.5227,-4.71588,12.1839
0.449367,0.696626,0.559269,20.929,-1.33932,11.4229
0.870693,-0.483818,0.088396,19.4036,-10.6722,16.4515
0.860178,-0.492859,0.131084,19.0327,-11.0682,17.4823
0.948096,-0.317863,0.00878533,20.6198,-8.13689,13.5625
0.91908,-0.393985,-0.00823203,20.2624,-9.0596,14.1928
0.911771,-0.410327,-0.0174669,20.217,-9.11595,13.2485
0.994538,-0.0508847,0.0911257,21.0223,-4.67636,15.145
0.887508,-0.460297,-0.0213685,19.778,-10.0515,13.8193
0.978175,-0.200675,0.0538816,20.8354,-7.21163,13.9919
0.987255,-0.150023,0.0531058,20.8347,-6.97463,15.0339
0.96193,-0.272299,0.0233207,20.6333,-8.06306,14.6186
0.661586,-0.739271,-0.125629,16.6301,-14.2971,13.6716
0.493891,-0.869344,-0.0176735,12.6736,-17.3963,14.1424
0.374154,-0.907822,0.18939,11.9588,-17.6408,14.8628
0.219693,-0.975569,-0.000390274,8.56754,-19.0315,13.0635
0.201232,-0.979272,0.0230781,8.2536,-19.0128,13.8966
0.161838,-0.986817,-0.000606399,7.53782,-19.1702,13.0838
-0.277214,-0.947732,-0.157975,2.18116,-18.9553,10.3924
0.27773,-0.960634,-0.00697023,6.49168,-19.3523,13.0317
-0.189998,-0.953457,-0.234138,0.182363,-19.3461,13.6297
-0.803645,-0.476016,-0.35716,-3.30629,-15.3624,12.2565
0.209903,-0.958104,-0.194876,-10.1381,-14.9039,14.7461
-0.102378,-0.994318,-0.0291559,-7.46278,-14.8809,15.8225
-0.0930088,-0.995563,0.0142594,-7.76223,-14.8152,16.8441
-0.266322,-0.762939,-0.589065,-14.8677,-13.5765,11.8076
-0.241218,-0.852044,-0.464581,-14.8194,-14.2474,12.7718
-0.584112,-0.346376,-0.734056,-18.0102,-8.04231,9.40302
-0.602533,0.48818,-0.631375,-19.6701,1.11285,11.6923
-0.23646,0.911312,-0.337041,-7.11822,6.00977,13.4804
-0.413181,0.910402,0.0212339,-18.3271,4.98369,16.759
-0.432072,0.899658,0.0626771,-18.6674,4.7791,17.5405
-0.0156921,0.998986,0.0421953,-11.2707,6.95544,17.8898
0.0267255,0.99861,0.0454232,-11.4605,6.87074,18.8775
-0.0284782,0.944247,-0.328002,-8.12745,6.08431,13.8367
-0.180399,0.977373,0.110449,-6.92138,7.42438,18.4927
-0.224825,0.970182,0.0905589,-6.22677,7.6406,17.834
-0.133025,0.579329,0.804165,1.3234,8.26755,20.5339
-0.182908,0.438282,0.88003,0.781372,9.14413,20.0113
-0.480071,0.682558,0.551041,-3.84153,8.20499,18.8102
0.214706,0.957224,-0.193966,6.88568,11.0801,11.7456
-0.808728,0.442893,0.387045,-4.58762,9.247,16.8495
0.0330432,0.479166,0.877102,3.40521,8.66587,20.5192
0.294026,0.954887,-0.0417207,4.95803,11.7974,14.6698
0.449583,0.817715,0.359469,12.1048,8.16654,17.5808
0.47709,0.769695,0.424211,11.1836,8.65944,17.6704
0.411787,0.772707,0.483069,11.2383,8.13861,18.4324
0.475777,0.874629,0.0930626,12.2533,8.66705,15.3268
0.470093,0.856634,0.212582,14.633,6.86047,17.4328
0.734883,0.584741,0.343548,18.5735,3.29588,18.264
0.995059,0.0272681,0.0954658,20.9951,-3.09585,15.991
0.987908,0.139293,0.0680849,21.01,-2.38509,15.1377
0.994599,-0.0550153,0.0880141,20.9148,-5.00377,16.0574
0.993733,-0.045681,0.102019,20.8338,-4.96757,17.0798
0.993471,-0.0736159,0.0871571,20.8243,-5.92904,16.5065
0.993075,-0.0760939,0.0895086,21.0369,-5.34393,14.5452
0.333005,0.142461,0.932101,21.3146,-3.49935,12.1648
0.991746,-0.0702729,0.107246,21.1288,-5.30146,13.6
0.982524,-0.154493,0.103819,21.0676,-6.34187,13.2843
0.960286,-0.0427111,0.275731,21.2352,-5.47308,12.7191
0.987944,0.00428021,0.154751,21.222,-4.25116,13.0892
0.99519,-0.0357913,0.0911882,21.0022,-3.96748,15.7088
0.993452,-0.0814053,0.0801624,20.9149,-5.89102,15.4023
0.112035,-0.53574,0.836918,23.2436,-7.63889,11.4259
-0.116596,-0.530543,0.839601,22.1768,-7.76561,11.2446
0.889216,-0.390912,0.237659,25.3624,-7.11205,9.53172
0.748432,-0.494953,0.441442,24.7342,-7.70903,10.2809
0.616479,-0.409237,0.672666,21.1352,-6.51712,12.3185
0.863401,-0.428276,0.266682,20.8597,-7.51427,11.9461
0.610052,-0.664167,0.432111,24.2585,-8.56368,9.99952
0.864208,-0.482865,0.141372,20.4761,-8.51849,11.4607
0.749384,-0.564189,0.346575,21.1535,-7.81459,11.0272
0.989295,-0.125676,0.0741749,20.7915,-6.83993,15.9741
0.967975,-0.24383,0.0597623,20.6256,-7.92088,15.6214
0.766862,-0.641758,-0.00836063,17.4361,-13.5051,15.214
0.783583,-0.621076,0.0161867,17.9984,-12.8125,15.7252
0.566416,-0.823119,0.0405895,16.2405,-14.7212,15.6084
0.701467,-0.712068,-0.0300669,16.7834,-14.2398,14.7641
0.743667,-0.666849,-0.0476568,17.3454,-13.6021,14.147
0.579348,-0.786496,-0.213963,15.8279,-14.7287,12.8433
0.309973,-0.950106,0.0348509,8.9409,-18.8625,14.5782
0.220374,-0.975004,-0.0283255,7.85815,-19.1312,14.8936
0.443774,-0.881396,0.161882,12.8344,-17.1767,15.1274
0.544095,-0.831384,0.112964,13.683,-16.6419,15.453
0.327603,-0.944255,0.0325201,9.42924,-18.7229,13.5755
0.198771,-0.977072,-0.0762843,7.10998,-19.2138,12.12
0.0316332,-0.991519,0.126054,5.02383,-19.4773,16.7365
-0.111422,-0.993616,0.0176629,1.54692,-19.6486,15.0602
-0.387583,-0.870556,-0.303168,-0.957359,-19.0565,13.811
-0.167844,-0.954672,-0.245826,1.08591,-19.3302,13.0259
-0.813991,-0.461886,-0.352249,-2.68709,-16.154,11.8768
-0.791571,-0.486679,-0.369538,-2.66197,-17.1677,13.0504
-0.797093,-0.484789,-0.360032,-2.29674,-17.0397,12.1295
-0.808853,-0.453435,-0.37437,-3.0526,-16.214,12.7413
0.312616,-0.949616,0.0223562,-9.72516,-15.111,16.5351
-0.736183,-0.538751,0.409613,-2.70236,-17.2133,17.6016
-0.0544588,-0.993834,-0.0965778,-12.1729,-15.4471,15.6917
-0.524751,-0.83651,-0.15776,-19.1493,-13.6776,16.6907
-0.481376,-0.86552,-0.138392,-18.2997,-14.199,16.8834
-0.477935,-0.465958,-0.744622,-17.8103,-10.6909,10.6051
-0.388049,-0.443564,-0.807879,-16.5227,-9.94345,9.44302
-0.407009,-0.487031,-0.772751,-16.8235,-10.7692,10.0678
-0.478916,-0.416393,-0.772824,-17.5423,-9.89611,9.99152
-0.530938,-0.389438,-0.752624,-18.4792,-9.90048,10.6004
-0.61291,-0.391671,-0.686247,-19.3343,-9.96712,11.2901
-0.449154,-0.352556,-0.820953,-17.2638,-7.83673,8.75192
-0.550356,-0.346326,-0.759715,-18.1822,-9.03856,10.004
-0.60449,-0.288695,-0.74246,-18.7633,-8.13426,10.0841
-0.591533,-0.310295,-0.744181,-19.1259,-9.01055,10.6717
-0.514245,0.483817,-0.708148,-18.2903,0.871119,10.4992
-0.773155,0.28644,-0.565848,-21.0656,-0.0768684,12.4664
-0.863546,0.317384,-0.391863,-21.6677,-0.174263,13.4187
-0.696585,0.0776781,-0.713257,-19.4851,-3.46786,9.83582
-0.31659,0.879039,-0.356458,-7.15732,6.84928,15.3693
-0.333156,0.932939,-0.136502,-16.9859,5.42064,15.1413
-0.264739,0.960366,-0.0872363,-16.1472,5.68225,15.3026
-0.416831,0.864163,-0.281912,-17.2439,5.11939,14.2842
-0.372733,0.926087,-0.0585884,-17.7095,5.23696,15.9811
-0.508536,0.513097,-0.691465,-18.6463,1.53724,11.1749
-0.289558,0.94964,0.11975,-15.6293,5.71208,19.2304
-0.318389,0.943099,0.0958768,-16.3972,5.49099,18.7344
-0.322902,0.935018,0.146543,-16.682,5.29373,19.7231
-0.645738,0.742122,0.179658,-3.69387,11.4149,15.4117
-0.480086,0.794097,0.372731,-2.81724,11.5147,16.8225
-0.0620988,0.921584,0.38318,-0.0310945,12.2461,16.937
-0.246566,0.463524,0.851088,-0.724338,9.94551,19.2521
-0.189693,0.483775,0.854387,0.359248,10.0169,19.4893
-0.17119,0.587291,0.791065,-0.0638754,10.7361,18.9483
0.0296559,0.896377,0.442299,1.0304,11.9923,17.4984
-0.123156,0.973549,0.192442,-3.23201,7.38004,21.6786
-0.455546,0.666853,0.589733,-2.6265,11.0807,17.7649
0.224611,0.974443,0.00324253,3.9676,12.0972,14.915
0.192869,0.972583,0.129939,3.35161,12.1669,15.7659
0.240329,0.941183,-0.23752,4.0799,11.5773,11.129
0.3822,0.91949,0.0919882,8.67262,10.4983,14.6637
0.316717,0.946547,0.0611433,7.02965,11.0774,14.7621
0.323686,0.942608,0.0819633,7.82237,10.874,14.1614
0.205814,0.956438,-0.207041,5.77244,11.2582,11.6187
0.331991,0.941907,0.0509295,5.47942,11.6828,15.2871
0.352712,0.92861,0.115225,6.42477,11.2566,15.5998
-0.673359,0.664976,0.3231,-3.65695,11.0791,16.373
0.443034,0.813034,0.377753,9.64781,9.55856,17.7565
0.475496,0.818445,0.32257,10.5604,9.27235,17.2493
0.434311,0.883498,0.175514,9.91419,9.74745,16.7344
0.308882,0.917408,0.250909,5.64211,11.1822,17.191
0.305632,0.930464,0.202054,6.48275,11.0122,16.5408
0.500255,0.822789,0.269746,11.5029,8.79686,16.955
0.490682,0.861446,0.130929,11.6619,8.91566,15.9627
0.474517,0.869522,0.136987,10.8325,9.3509,16.3156
0.40714,0.91172,0.054812,10.8858,9.58889,11.7682
0.473155,0.847025,0.242224,13.812,7.3937,17.1303
0.473301,0.843019,0.255549,12.9267,7.97312,16.8722
0.428073,0.847857,0.312878,12.9071,7.63189,17.8411
0.527064,0.83869,0.137123,14.6351,7.07193,16.4291
0.706716,0.675514,0.210317,17.7143,4.77779,17.2492
0.692354,0.625401,0.359888,17.8163,4.22178,18.1763
0.781232,0.514656,0.35328,19.0533,2.26827,18.7981
0.992386,0.111426,0.0524801,21.0966,-2.59073,14.0372
0.954264,0.297946,-0.0246716,20.2843,0.502393,16.4172
0.926084,0.257225,0.276049,20.035,-0.512947,19.7248
0.962261,0.271186,-0.022642,20.4327,-0.239061,15.5384
0.809898,0.339036,0.478664,18.1596,0.331721,23.3104
0.833565,0.287761,0.471553,18.7201,-0.325635,22.7802
0.822686,0.383708,0.419471,18.6206,0.718483,22.184
0.973329,0.228758,-0.0173011,20.5206,-0.300805,16.629
0.96183,-0.268963,0.0504143,20.8587,-7.38562,12.9932
0.989599,-0.117342,0.0832198,20.9603,-6.24058,14.3516
-0.0615698,-0.619884,0.782275,21.758,-8.59661,10.5887
0.930761,-0.365583,0.00569431,20.5652,-8.27299,12.5788
0.929836,-0.366512,0.0327594,20.3216,-8.92463,15.2123
0.903768,-0.424178,0.0572482,19.9464,-9.70664,15.8372
0.934173,-0.344893,0.0914905,20.3087,-8.75999,16.2109
0.903185,-0.411674,0.121577,19.8538,-9.69813,16.7953
0.509209,-0.858574,0.0596391,15.6635,-14.9363,17.2849
0.56774,-0.821761,0.0487899,16.4326,-14.5244,16.6799
0.585467,-0.81061,-0.0118127,16.0386,-14.888,14.6442
0.609954,-0.763998,-0.210387,13.7721,-16.4269,13.3057
0.461575,-0.884559,0.0671081,9.53364,-18.4714,16.1807
0.502437,-0.853084,0.140728,10.3908,-17.9435,16.4122
0.470735,-0.859832,0.19773,9.60304,-18.3665,17.1436
0.386377,-0.893319,0.229554,11.1604,-17.6985,15.6983
0.11266,-0.959235,0.259183,5.80849,-19.28,17.5755
0.0333296,-0.997532,0.0618042,3.26859,-19.6392,14.6673
-0.377946,-0.875593,0.30082,-1.01005,-19.0306,16.8662
-0.0784704,-0.996772,0.0169871,-3.82518,-15.4194,17.8326
-0.237991,-0.954941,-0.177334,-4.52529,-15.2079,17.029
-0.784122,-0.620542,0.00894671,-4.16765,-15.5852,16.0871
-0.827983,-0.505489,-0.242743,-3.0699,-17.2388,14.0821
-0.0684762,-0.989602,0.126484,-3.66185,-15.1823,19.7362
0.267689,-0.955519,-0.123797,-9.42676,-14.9604,15.6463
-0.858854,-0.50912,-0.0562727,-3.90448,-16.0623,15.1334
-0.177478,-0.983648,-0.0306203,-15.6121,-15.3966,17.1269
-0.408213,-0.557605,-0.7228,-17.1022,-11.4854,10.6989
-0.667327,-0.0959356,-0.73856,-18.6295,-5.34859,9.00252
-0.700641,-0.129591,-0.701647,-20.5032,-5.86545,10.9031
-0.797178,-0.112853,-0.593103,-21.2235,-5.63346,11.676
-0.82415,-0.167017,-0.541186,-21.593,-6.29634,12.4469
-0.830894,-0.123528,-0.542546,-22.2332,-5.37018,13.1613
-0.635203,0.581103,-0.508759,-19.9244,1.60691,12.4605
-0.69155,-0.193863,-0.695827,-19.0875,-6.20722,9.68602
-0.704846,0.0587713,-0.706922,-20.3252,-3.83356,10.6122
-0.761917,-0.191156,-0.618823,-20.9111,-6.60009,11.506
-0.660716,-0.203072,-0.722646,-20.098,-6.93806,10.7798
-0.355816,0.929966,0.0925087,-17.8093,5.10312,17.8059
-0.0426929,0.997206,0.0612934,-12.1677,6.89425,19.3695
-0.34675,0.937877,0.0122851,-14.9998,6.01464,17.0174
-0.0978669,0.639457,0.762572,1.02008,10.7915,19.1027
0.0421449,0.653771,0.755518,3.13525,10.4956,19.4104
0.0902515,0.834956,0.542865,2.7081,11.3295,18.5145
0.336915,0.916522,0.215582,5.51904,11.4752,16.2173
0.209689,0.921999,0.325499,4.05172,11.5595,17.4214
0.240635,0.944418,-0.223983,4.97446,11.31,11.1318
0.154101,0.988015,-0.00891059,2.87219,12.29,14.9808
-0.0132976,0.676753,0.73609,2.07036,10.7901,19.1799
0.0168652,0.814495,0.579925,1.62041,11.4556,18.4322
-0.649657,0.575132,0.497161,-3.4565,10.6534,17.3739
-0.524839,0.844982,-0.102709,-5.72365,7.90201,15.9978
-0.498514,0.476865,0.723936,-2.98635,10.016,18.2893
-0.347813,0.525146,0.77669,-2.07984,10.6845,18.3776
-0.129342,0.991379,0.0209481,-8.89037,7.09965,18.0366
-0.184863,0.981814,0.0432115,-7.86389,7.27322,18.2527
0.345665,0.930309,0.122637,8.205,10.5167,16.5289
0.405806,0.884964,0.228383,9.00625,10.0816,17.2112
0.400807,0.911516,0.0921505,9.18039,10.1461,16.1798
0.490707,0.84584,0.209192,12.3475,8.43861,16.4172
0.346507,0.635461,0.690017,9.21268,8.50565,19.4311
0.416229,0.713108,0.564119,9.36205,9.18117,18.6387
0.317181,0.666677,0.674491,8.3965,9.2188,19.172
0.51248,0.840854,0.174153,13.7957,7.63131,16.276
0.653048,0.640605,0.403923,17.1759,4.39318,18.9234
0.691385,0.621194,0.368925,17.8935,3.5586,19.0422
0.81616,0.48801,0.309401,18.7328,1.48685,21.069
0.896048,-0.443952,-0.00189894,19.8939,-9.84829,14.7897
0.701864,0.671784,0.236838,17.3897,3.31887,20.8596
0.729716,0.603781,0.320878,17.4536,2.83929,21.917
0.765095,0.584118,0.270989,18.0648,2.43531,21.1374
0.920792,-0.357691,0.155559,20.1238,-8.83825,17.383
0.879571,-0.475295,0.0212,19.5453,-10.5302,15.43
0.543379,-0.818299,0.187422,15.7241,-14.7841,18.3294
0.589588,-0.746599,0.308182,15.9174,-14.3053,19.3218
0.576336,-0.807271,-0.127085,15.7951,-14.979,13.778
0.418377,-0.903644,0.0915859,9.45768,-18.594,15.1998
0.203321,-0.952214,0.227924,12.3164,-16.336,18.9801
0.35154,-0.899035,0.261068,13.2688,-16.092,19.0787
0.259613,-0.917822,0.30034,12.5104,-16.0652,19.911
0.364364,-0.890883,0.27123,11.2924,-16.6403,18.7302
0.549475,-0.796277,0.253023,10.5092,-17.6711,17.4389
0.0357797,-0.996812,0.071309,2.55594,-19.6769,15.443
-0.613259,-0.607645,0.50466,-2.0361,-17.7177,17.9913
-0.602072,-0.76452,-0.230259,-1.99242,-18.6198,14.2384
-0.793186,-0.604913,-0.0702524,-2.74691,-17.9072,14.8267
-0.720604,-0.622751,-0.304813,-2.39914,-17.9875,13.6366
-0.648886,-0.571244,0.50262,-2.94881,-15.9442,18.5587
-0.558811,-0.643519,0.523081,-2.72571,-15.4561,19.4576
-0.663642,-0.605871,0.438748,-3.45516,-15.2212,18.7912
0.242189,-0.968839,0.0519195,-9.42007,-14.8342,18.5309
0.19001,-0.974029,0.123143,-10.3022,-15.0684,19.2419
0.174949,-0.97979,0.0969763,-9.1281,-14.7102,19.6243
0.0953437,-0.961822,0.256532,-10.2278,-14.8259,20.2516
-0.0149975,-0.968813,0.24734,-12.241,-15.0626,19.4223
0.0418004,-0.989527,0.138167,-11.3684,-15.2651,18.6974
-0.319619,-0.935405,0.151198,-16.2513,-15.1224,18.053
-0.461371,-0.85559,-0.23474,-17.7455,-14.2706,15.819
-0.663911,-0.606386,-0.437628,-20.4197,-11.4765,13.9912
-0.797816,-0.238067,-0.553907,-21.2326,-8.21617,12.6541
-0.758674,-0.26477,-0.59524,-20.6681,-8.40398,11.9647
-0.831392,-0.202538,-0.517461,-21.7995,-8.09682,13.482
-0.783928,-0.258906,-0.564291,-21.3338,-9.06137,13.13
-0.683628,-0.0649636,-0.726934,-20.1125,-5.02149,10.4219
-0.661299,-0.16034,-0.732785,-19.7934,-6.02925,10.3044
-0.81555,0.137398,-0.562139,-21.9711,-2.66609,12.6939
-0.928958,-0.100806,-0.356196,-23.1222,-4.85601,14.6332
-0.880109,-0.151626,-0.449909,-22.7533,-5.5393,14.0483
-0.924331,-0.142738,-0.35389,-23.1688,-5.67487,15.1271
-0.911695,-0.0723915,-0.40444,-23.6319,-5.84402,16.3208
-0.795602,-0.230456,-0.560275,-21.1537,-7.33641,12.1461
-0.823649,-0.216312,-0.524225,-21.7527,-7.22097,13.0095
-0.0570752,0.99245,-0.108563,-9.31215,7.00297,17.0679
-0.0589217,0.997249,0.0449789,-10.0756,6.99504,17.8945
-0.161669,0.976857,-0.14005,-8.23496,7.13601,17.2333
-0.0191954,0.999314,0.0316841,-10.4365,6.82524,19.4049
-0.672675,0.6365,-0.377328,-19.8479,3.2186,14.5549
-0.781919,0.5207,-0.342746,-21.9998,0.855742,15.5433
-0.773542,0.588944,-0.234048,-21.4965,1.6789,15.8355
-0.0119172,0.998065,0.061032,-11.3016,6.85633,20.1347
-0.103171,0.970906,0.216094,-2.39861,7.53468,21.2186
-0.149498,0.729565,0.667372,-0.50235,11.3875,18.3031
-0.0627654,0.776597,0.626864,0.606119,11.4889,18.3636
0.136467,0.549452,0.824306,5.32181,9.5599,19.8598
0.412568,0.907609,0.0776772,9.43906,10.109,15.1614
0.974608,0.120525,0.188716,20.6221,-1.57263,18.3372
0.878468,0.170648,0.446287,19.2592,-1.30848,22.3376
0.913607,0.174334,0.367329,19.6833,-1.33776,21.3931
0.951537,-0.258956,0.165889,20.4327,-7.79336,17.7181
0.940353,-0.265048,0.213274,20.2087,-7.74528,18.7697
0.918342,-0.340644,0.201517,20.0136,-8.60825,18.3567
0.988676,-0.0809856,0.126338,20.7164,-5.95247,17.6026
0.985177,-0.130293,0.111581,20.6888,-6.85185,17.0747
0.895621,-0.388525,0.21659,19.5494,-9.49479,18.8601
0.865409,-0.439841,0.240016,19.0382,-10.3294,19.3045
0.969073,-0.227415,0.0958085,20.6082,-7.72119,16.5469
0.882284,-0.392455,0.259912,19.3313,-9.34397,19.9111
0.84724,-0.441219,0.29582,18.8071,-10.1297,20.3697
0.4931,-0.868289,0.0541028,15.7068,-14.9287,16.324
0.444559,-0.809626,0.383241,9.7408,-17.9158,18.1119
0.282929,-0.817301,0.501966,9.06252,-17.9064,18.6911
0.240594,-0.849116,0.47023,11.0887,-15.7637,21.5389
0.348644,-0.894478,0.279921,12.0923,-17.268,15.8706
0.223888,-0.884421,0.409481,6.56303,-18.8378,18.3899
-0.0496023,-0.993448,0.10296,1.77623,-19.5938,16.2389
-0.150005,-0.981256,-0.120978,1.2911,-19.5556,14.0184
-0.764303,-0.635417,0.109939,-2.5127,-18.1576,15.8788
0.217719,-0.971464,0.0941044,-10.4822,-15.1548,18.0883
0.144367,-0.961554,-0.233605,-11.0995,-15.3365,15.3276
-0.195914,-0.927548,-0.318233,-14.5609,-14.6766,13.7049
-0.520879,-0.852406,-0.045701,-18.9381,-13.9457,17.7398
-0.599315,-0.69111,-0.403966,-19.758,-12.3773,14.3728
-0.673085,-0.654436,-0.344485,-20.5216,-12.0531,15.0154
-0.856127,-0.219058,-0.468039,-22.2853,-7.22903,13.9051
-0.891785,-0.194178,-0.408674,-22.7489,-6.40322,14.4122
-0.841761,-0.183044,-0.507872,-22.2147,-6.32923,13.3918
-0.683547,-0.304541,-0.663339,-20.0204,-8.96789,11.4582
-0.628718,-0.258396,-0.733447,-19.6362,-8.01117,10.7193
-0.637898,-0.231777,-0.734415,-19.3367,-7.10036,10.1947
-0.870201,-0.0467166,-0.490477,-22.7312,-4.42141,13.7397
-0.900377,0.131209,-0.414855,-22.8781,-3.20017,14.1023
-0.770539,0.6211,-0.143192,-21.1957,2.28138,16.661
-0.40944,0.870859,0.271963,-17.5471,4.60396,21.2046
-0.433208,0.843852,0.316613,-17.4899,4.26143,22.2134
-0.414747,0.870031,0.266517,-16.6832,4.77903,21.8881
-0.301862,0.950535,0.0732252,-15.5506,5.82514,18.0091
-0.346408,0.915914,0.20274,-16.7191,5.08308,20.7116
-0.371894,0.913966,0.162359,-15.8713,5.28014,21.3487
-0.0291285,0.994844,0.0971467,-10.6165,6.88401,18.5491
-0.319347,0.457853,0.829691,-1.88907,9.9222,18.869
-0.0619368,0.860557,0.505574,0.0519768,11.8586,17.7282
-0.367125,0.471084,0.80206,-2.45354,9.28073,19.0031
-0.391575,0.599697,0.697878,-2.86208,8.47587,19.2934
0.171278,0.916936,0.360406,3.17132,11.7063,17.5207
0.464178,0.740436,0.4861,10.339,8.87008,18.2175
0.32196,0.894624,0.309823,12.4711,6.85112,20.5785
0.170023,0.919753,0.353761,11.4711,7.01158,20.9054
0.668223,0.679796,0.30225,17.28,3.78025,19.8397
0.726485,0.632137,0.269486,17.8749,3.07189,20.046
0.570482,0.721704,0.392038,15.5787,5.39747,19.6857
0.743379,0.58128,0.330911,18.4424,2.73531,19.3163
0.792169,0.484779,0.370752,18.1953,1.75065,21.9555
0.785713,0.419838,0.454303,17.9376,1.2904,22.9233
0.722213,0.487118,0.491044,17.1308,1.88648,23.6484
0.768223,0.396126,0.502909,17.5145,0.942974,23.9091
0.893453,0.338925,0.294739,19.6224,0.215448,20.2997
0.751828,0.505388,0.423483,17.5762,2.15763,22.6703
0.95324,0.164769,0.253348,20.3379,-1.29924,19.2863
0.971114,0.0863769,0.222433,20.4893,-2.38504,19.1476
0.792148,0.310349,0.525534,17.6243,-0.00166972,24.3989
0.97707,0.0300865,0.210782,20.5649,-3.43932,19.2242
0.871298,0.0239148,0.490171,18.832,-3.05327,23.3746
0.915941,-0.107415,0.38667,19.6051,-6.35622,21.46
0.621213,-0.738751,0.261424,16.5252,-14.105,18.6053
0.670263,-0.665971,0.327461,16.8679,-13.4716,19.3286
0.613088,-0.692092,0.380963,16.0813,-13.7494,20.1911
0.972828,-0.155041,0.171955,20.5495,-6.89627,18.0938
0.962472,-0.169543,0.211902,20.3522,-6.90999,19.0249
0.937371,-0.221228,0.26906,20.0464,-7.39668,19.8809
0.480954,-0.648272,0.590276,13.1638,-11.2084,27.2588
0.802196,-0.194995,0.564322,17.2594,-7.77525,25.366
